OD_10 05 36 -71 11
OD_11 05 36 -71 00
OE_00 05 33 -70 47
OE_01 05 33 -70 36
OE_10 05 36 -70 47
OE_11 05 36 -70 36
OF_00 05 33 -70 23
OF_01 05 33 -70 12
OF_10 05 36 -70 23
OF_11 05 36 -70 12
OG_00 05 33 -70 00
OG_01 05 33 -69 48
OG_10 05 36 -70 00
OG_11 05 36 -69 48
OH_00 05 33 -69 35
OH_01 05 33 -69 24
OH_10 05 36 -69 35
OH_11 05 36 -69 24
OI_00 05 33 -69 11
OI_01 05 33 -69 00
OI_10 05 36 -69 11
OI_11 05 36 -69 00
OJ_00 05 33 -68 47
OJ_01 05 33 -68 36
OJ_10 05 36 -68 47
OJ_11 05 36 -68 36
OK_00 05 33 -68 23
OK_01 05 33 -68 12
OK_10 05 36 -68 23
OK_11 05 36 -68 12
OL_00 05 33 -68 00
OL_01 05 33 -67 48
OL_10 05 36 -68 00
OL_11 05 36 -67 48
OM_00 05 33 -67 35
OM_01 05 33 -67 24
OM_10 05 36 -67 35
OM_11 05 36 -67 24
ON_00 05 33 -67 11
ON_01 05 33 -67 00
ON_10 05 36 -67 11
ON_11 05 36 -67 00
OO_00 05 33 -66 47
OO_01 05 33 -66 36
OO_10 05 36 -66 47
OO_11 05 36 -66 36
OP_00 05 33 -66 23
OP_01 05 33 -66 12
OP_10 05 36 -66 23
OP_11 05 36 -66 12
OQ_00 05 33 -66 00
OQ_01 05 33 -65 48
OQ_10 05 36 -66 00
OQ_11 05 36 -65 48
OR_00 05 33 -65 35
OR_01 05 33 -65 24
OR_10 05 36 -65 35
OR_11 05 36 -65 24
OS 05 35 -65 05
PA_00 05 38 -72 23
PA_01 05 38 -72 12
PA_10 05 40 -72 23
PA_11 05 40 -72 12
PB_00 05 38 -72 00
PB_01 05 38 -71 48
PB_10 05 40 -72 00
PB_11 05 40 -71 48
PC_00 05 38 -71 35
PC_01 05 38 -71 24
PC_10 05 40 -71 35
PC_11 05 40 -71 24
PD_00 05 38 -71 11
PD_01 05 38 -71 00
PD_10 05 40 -71 11
PD_11 05 40 -71 00
PE_00 05 38 -70 47
PE_01 05 38 -70 36
PE_10 05 40 -70 47
PE_11 05 40 -70 36
PF_00 05 38 -70 23
PF_01 05 38 -70 12
PF_10 05 40 -70 23
PF_11 05 40 -70 12
PG_00 05 38 -70 00
PG_01 05 38 -69 48
PG_10 05 40 -70 00
PG_11 05 40 -69 48
PH_00 05 38 -69 35
PH_01 05 38 -69 24
PH_10 05 40 -69 35
PH_11 05 40 -69 24
PI_00 05 38 -69 11
PI_01 05 38 -69 00
PI_10 05 40 -69 11
PI_11 05 40 -69 00
PJ_00 05 38 -68 47
PJ_01 05 38 -68 36
PJ_10 05 40 -68 47
PJ_11 05 40 -68 36
PK_00 05 38 -68 23
PK_01 05 38 -68 12
PK_10 05 40 -68 23
PK_11 05 40 -68 12
PL_00 05 38 -68 00
PL_01 05 38 -67 48
PL_10 05 40 -68 00
PL_11 05 40 -67 48
PM_00 05 38 -67 35
PM_01 05 38 -67 24
PM_10 05 40 -67 35
PM_11 05 40 -67 24
PN_00 05 38 -67 11
PN_01 05 38 -67 00
PN_10 05 40 -67 11
PN_11 05 40 -67 00
PO_00 05 38 -66 47
PO_01 05 38 -66 36
PO_10 05 40 -66 47
PO_11 05 40 -66 36
PP_00 05 38 -66 23
PP_01 05 38 -66 12
PP_10 05 40 -66 23
PP_11 05 40 -66 12
PQ_00 05 38 -66 00
PQ_01 05 38 -65 48
PQ_10 05 40 -66 00
PQ_11 05 40 -65 48
PR_00 05 38 -65 35
PR_01 05 38 -65 24
PR_10 05 40 -65 35
PR_11 05 40 -65 24
PS 05 39 -65 05
QA_00 05 43 -72 23
QA_01 05 43 -72 12
QA_10 05 45 -72 23
QA_11 05 45 -72 12
QB_00 05 43 -72 00
QB_01 05 43 -71 48
QB_10 05 45 -72 00
